SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023063ad--638f71a76802550c5d05a2e0	Paolo Vivaldi.L'agente della DEA	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29235488	no	55.55%		
00023063ad--638f71a76802550c5d05a2e1	Madonna, Sickick.Frozen	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/96368212	no	33.33%		
00023063ad--638f71a76802550c5d05a2e2	Лёша Свик.Самолёты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43059860	no	38.46%		
00023063ad--638f71a76802550c5d05a2e3	Дана Соколова.Индиго	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35482642	no	99.91%		
00023063ad--638f71a76802550c5d05a2e4	Dose, FEDUK.Ты	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105527657	no	66.66%		
00023063ad--638f71a76802550c5d05a2e5	xryce.body	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84480152	no	98.90%		
00023063ad--638f71a76802550c5d05a2e6	Агата Кристи.Ковёр-вертолёт	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/24442534	no	98.78%		
00023063ad--638f71a76802550c5d05a2e7	Lit Cosmo, poofi..Mood	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79996157	no	97.12%		
00023063ad--638f71a76802550c5d05a2e8	Многоточие.В жизни так бывает	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/19722850	no	99.99%		
00023063ad--638f71a76802550c5d05a2e9	TRFN, Siadou.Thirsty	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/79936109	no	92.45%		
00023063ad--638f71a76802550c5d05a2ea	Al-Faris, Superfinger, Genius Jane, Tom & Dexx.Shout	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66095914	yes	50.00%		
00023063ad--638f71a76802550c5d05a2eb	АукцЫон.Дорога	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/18645962	no	44.02%		
00023063ad--638f71a76802550c5d05a2ec	Ollane, Miyagi.Touch the Sky	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65138792	no	88.88%		
00023063ad--638f71a76802550c5d05a2ed	Junona Boys, NALYRO.Don't Be	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72679171	yes	53.84%		
00023063ad--638f71a76802550c5d05a2ee	Jaymes Young.Infinity	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35719552	no	95.45%		
00023063ad--638f71a76802550c5d05a2ef	Cocoon, Lola Marsh.I Got You	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/56987832	no	99.40%		
00023063ad--638f71a76802550c5d05a2f0	Jubël, Victor Sjöström, Sebastian Atas.Weekend Vibe	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76193844	no	99.98%		
00023063ad--638f71a76802550c5d05a2f1	Скриптонит.Положение	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48592141	no	47.51%		
00023063ad--638f71a76802550c5d05a2f2	StaFFорд63, Яна Вайновская.Ты моё	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63083897	no	42.85%		
00023063ad--638f71a76802550c5d05a2f3	MIGHTYBEATZ.She	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77709810	no	65.21%		
00023063ad--638f71a76802550c5d05a2f4	Imagine Dragons.Radioactive	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/3703085	yes	87.50%		
00023063ad--638f71a76802550c5d05a2f5	Фиксики.Часики	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/54013658	no	85.71%		
00023063ad--638f71a76802550c5d05a2f6	КИНО.Стук	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/38634579	yes	100.00%		
00023063ad--638f71a76802550c5d05a2f7	Земфира.ариведерчи	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/732388	no	0.00%		
00023063ad--638f71a76802550c5d05a2f8	NLO.Влюбляешься зря	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68866880	no	99.98%		
00023063ad--638f71a76802550c5d05a2f9	Tom Gregory.Small Steps	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/53326640	no	85.71%		
00023063ad--638f71a76802550c5d05a2fa	DR4MX.Unknown Terrain	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105131094	no	80.00%		
00023063ad--638f71a76802550c5d05a2fb	Виктор Цой, Игорь Вдовин.Группа крови	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28123401	yes	55.55%		
00023063ad--638f71a76802550c5d05a2fc	Даже.Тебя	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104887656	no	93.10%		
00023063ad--638f71a76802550c5d05a2fd	EMIN, JONY.Камин	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75247970	no	99.65%		
00023063ad--638f71a76802550c5d05a2fe	Liza Evans.Ревную	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/57831083	no	53.08%		
00023063ad--638f71a76802550c5d05a2ff	Charlie Puth.Attention	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/34726523	no	52.06%		
00023063ad--638f71a76802550c5d05a300	ONEIL, Miscris.La La La	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82135950	no	83.33%		
00023063ad--638f71a76802550c5d05a301	Öwnboss, SEVEK.Move Your Body	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/93914078	no	80.00%		
00023063ad--638f71a76802550c5d05a302	Timbaland, Keri Hilson, D.O.E..The Way I Are	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65971	no	55.55%		
00023063ad--638f71a76802550c5d05a303	zheez.Undercover	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78733846	no	19.99%		
00023063ad--638f71a76802550c5d05a304	MITCHEL.Упс, ты не та	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72483776	no	99.99%		
00023063ad--638f71a76802550c5d05a305	Артём Качер.Пьёшь и танцуешь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/86169470	no	99.99%		
00023063ad--638f71a76802550c5d05a306	Sarcastic Sounds.Hurt Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48034552	no	55.55%		
00023063ad--638f71a76802550c5d05a307	FREE FLOW FLAVA, ndls404.Hidden Path	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/89854888	no	99.99%		
00023063ad--638f71a76802550c5d05a308	масло черного тмина.аппарат президента 2	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/53671361	no	88.23%		
00023063ad--638f71a76802550c5d05a309	EMIN.МММ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68282596	no	57.58%		
00023063ad--638f71a76802550c5d05a30a	Astero, Сергей Арутюнов.Не дано	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80484213	no	0.00%		
00023063ad--638f71a76802550c5d05a30b	Любэ.А река течёт	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77876800	no	97.92%		
00023063ad--638f71a76802550c5d05a30c	Ансамбль Детские Песни.Два весёлых гуся	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43143321	yes	45.45%		
00023063ad--638f71a76802550c5d05a30d	Котэ.Купаемся	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80286952	no	55.55%		
00023063ad--638f71a76802550c5d05a30e	Aljosha Konstanty.Fallen	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/47307011	no	50.00%		
00023063ad--638f71a76802550c5d05a30f	Sam Tinnesz, Yacht Money.Play with Fire	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35737828	no	42.85%		
00023063ad--638f71a76802550c5d05a310	Two Steps from Hell.Calamity	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/12502117	no	98.82%		
00023063ad--638f71a76802550c5d05a311	KEAN DYSSO.UWU	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101505164	no	84.00%		
00023063ad--638f71a76802550c5d05a312	fenekot.Ghost	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107610890	no	80.00%		
00023063ad--638f71a76802550c5d05a313	Линда.Мало огня	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/36783817	no	86.69%		
00023063ad--638f71a76802550c5d05a314	Султан Лагучев.Люблю и ненавижу	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/98701856	no	60.00%		
00023063ad--638f71a76802550c5d05a315	FEARSTbeats.JAN	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107381987	no	99.31%		
